name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Hickerson Memorial Cemetery,United States,Alaska,Kenai Peninsula Borough,Diamond Ridge,Diamond Ridge,,59.6805648,-151.6551866,,,,human,true,
Palmer Pioneer Cemetery,United States,Alaska,Matanuska-Susitna Borough,Palmer,Palmer,,61.6076606,-149.0919038,,,,human,true,
Spruce Grove Memorial Park,United States,Alaska,Kenai Peninsula Borough,Kasilof,Kasilof,,60.351567,-151.2670773,,,,human,true,
Homer Community Cemetery,United States,Alaska,Kenai Peninsula Borough,Homer,Homer,,59.6516067,-151.5146226,,,,human,true,
Kasilof Boat Harbor Cemetery,United States,Alaska,Kenai Peninsula Borough,Cohoe,Cohoe,,60.3914602,-151.2928095,,,,human,true,
American Legion Cemetery,United States,Alaska,Kenai Peninsula Borough,Ninilchik,Ninilchik,,60.0500571,-151.6638253,,,,human,true,
Cooper Landing Cemetery,United States,Alaska,Kenai Peninsula Borough,Cooper Landing,Cooper Landing,,60.4923054,-149.8354547,,,,human,true,
Angelus Memorial Park,United States,Alaska,Anchorage Municipality,Campbell,Campbell,,61.1140164,-149.8716001,,,,human,true,
Wasilla Cemetary,United States,Alaska,Matanuska-Susitna Borough,Wasilla,Wasilla,,61.5915518,-149.443913,,,,human,true,
American Legion Cemetery,United States,Alaska,Kenai Peninsula Borough,The Lagoon,The Lagoon,,60.1289531,-149.4350846,,,,human,true,
American Legion Cemetery,United States,Alaska,Kenai Peninsula Borough,The Lagoon,The Lagoon,,60.1285209,-149.4348533,,,,human,true,
Masonic Cemetery,United States,Alaska,Kenai Peninsula Borough,The Lagoon,The Lagoon,,60.1280965,-149.4348738,,,,human,true,
Jesse Lee Cemetery,United States,Alaska,Kenai Peninsula Borough,The Lagoon,The Lagoon,,60.1288655,-149.4361154,,,,human,true,
City Cemetery,United States,Alaska,Kenai Peninsula Borough,The Lagoon,The Lagoon,,60.1284948,-149.4374265,,,,human,true,
Pioneers Cemetery,United States,Alaska,Kenai Peninsula Borough,The Lagoon,The Lagoon,,60.1281165,-149.4366677,,,,human,true,
Oddfellows Cemetery,United States,Alaska,Kenai Peninsula Borough,The Lagoon,The Lagoon,,60.1279584,-149.4361333,,,,human,true,
City Cemetery,United States,Alaska,Kenai Peninsula Borough,The Lagoon,The Lagoon,,60.128169,-149.4358181,,,,human,true,
McGahan Cemetery,United States,Alaska,Kenai Peninsula Borough,Nikiski,Nikiski,,60.7363658,-151.244035,,,,human,true,
Kenai City Cemetery,United States,Alaska,Kenai Peninsula Borough,Kenai,Kenai,,60.5603991,-151.2606152,,,,human,true,
Holy Assumption of the Virgin Mary Cemetery,United States,Alaska,Kenai Peninsula Borough,Skittok (historical),Skittok (historical),,60.5550191,-151.2672829,,,,human,true,
Valley Memorial Park,United States,Alaska,Matanuska-Susitna Borough,Butte,Butte,,61.55899,-149.0433486,,,,human,true,
Lakeview Cemetery,United States,Alaska,Chugach Census Area,Cordova,Cordova,,60.5437188,-145.7369474,,,,human,true,
Cordova Cemetery,United States,Alaska,Chugach Census Area,Cordova,Cordova,,60.5384804,-145.7496529,,,,human,true,
Valdez Memorial Cemetery,United States,Alaska,Chugach Census Area,Old Valdez,Old Valdez,,61.0932028,-146.2077116,,,,human,true,
Odiak Cemetery,United States,Alaska,Chugach Census Area,Cordova,Cordova,,60.5396872,-145.7576199,,https://www.cityofcordova.net/government/cemetery,,human,true,
Old Eyak Cemetery,United States,Alaska,Chugach Census Area,Cordova,Cordova,,60.5434528,-145.7365211,,,,human,true,
Chitina Cemetery,United States,Alaska,Copper River Census Area,Chitina,Chitina,,61.5164403,-144.4287808,,,,human,true,
Haines Junction Cemetery,United States,Alaska,Haines Borough,Porcupine (historical),Porcupine (historical),,60.7545725,-137.5333224,,,,human,true,
Yakutat cemetery,United States,Alaska,Yakutat City and Borough,Yakutat,Yakutat,,59.5483502,-139.8148369,,,,human,true,
Gold Rush Cemetery,United States,AK,Skagway Municipality,Skagway,Alaska Street,,59.473143,-135.2893856,,,,human,true,
ÄSÌ KHÌA TTH'ÄN K'E,United States,Alaska,Skagway Municipality,Dyea,Dyea,,60.7283005,-135.06959,,,,human,true,
Grey Mountain Cemetery,United States,Alaska,Skagway Municipality,Dyea,Dyea,,60.7122535,-135.0113534,,,,human,true,
Shrine of Saint Therese Columbarium,United States,Alaska,Juneau City and Borough,Saint Terese,Saint Terese,,58.4723097,-134.7834875,,,,human,true,
Evergreen Cemetery,United States,Alaska,Juneau City and Borough,Juneau,Juneau,,58.3043581,-134.4226801,,,,human,true,
Haines Cemetery,United States,Alaska,Haines Borough,Haines,Haines,,59.2336612,-135.4756348,,,,human,true,
Slide Cemetery,United States,Alaska,Skagway Municipality,Dyea,Dyea,,59.5098658,-135.3605181,,,,human,true,
Skagway Cemetary,United States,Alaska,Skagway Municipality,Skagway,Skagway,,59.4706877,-135.3067544,,,,human,true,
Gustavus Cemetery,United States,Alaska,Hoonah-Angoon Census Area,Gustavus,Gustavus,,58.4130038,-135.7417038,,,,human,true,
Stebbins Cemetery,United States,Alaska,Nome Census Area,Stebbins,Stebbins,,63.5252839,-162.2917405,,,,human,true,
Shageluk Cemetery,United States,Alaska,Yukon-Koyukuk Census Area,Shageluk,Shageluk,,62.6537058,-159.535401,,,,human,true,
Talkeetna Cemetery,United States,Alaska,Matanuska-Susitna Borough,Talkeetna,Talkeetna,,62.3222175,-150.1033547,,,,human,true,
Native Cemetery,United States,Alaska,Yukon-Koyukuk Census Area,Cos Jacket,Cos Jacket,,65.0402153,-151.5388119,,,,human,true,
Northern Lights Memorial Cemetary,United States,Alaska,Fairbanks North Star Borough,Broadmoor,Broadmoor,,64.8787727,-147.8783772,,,,human,true,
Birch Hill Cemetery,United States,Alaska,Fairbanks North Star Borough,Hamilton Acres,Hamilton Acres,,64.8609395,-147.6720572,,,,human,true,
Clay Street Cemetery,United States,Alaska,Fairbanks North Star Borough,Fairbanks,Fairbanks,,64.8414782,-147.7077082,,,,human,true,
Tok Cemetery,United States,Alaska,Southeast Fairbanks Census Area,Tok,Tok,,63.3256289,-142.8241877,,,,human,true,
Indian Cemetery,United States,Alaska,Southeast Fairbanks Census Area,Northway Village,Northway Village,,62.9812325,-141.9331626,,,,human,true,
YOOP Cemetery,United States,Alaska,Southeast Fairbanks Census Area,Boundary,Boundary,,64.0588451,-139.4259942,,,,human,true,
Typhoid Cemetery,United States,Alaska,Southeast Fairbanks Census Area,Boundary,Boundary,,64.0678522,-139.4222851,,,,human,true,
Yoop Cemetery,United States,Alaska,Southeast Fairbanks Census Area,Boundary,Boundary,,64.0535153,-139.4229009,,,,human,true,
Old Cemetery,United States,Alaska,North Slope Borough,Point Hope,Point Hope,,68.3517882,-166.7831506,,,,human,true,
Cemetary Hill,United States,Alaska,Northwest Arctic Borough,Kotzebue,Kotzebue,,66.8880585,-162.5557861,,,,human,true,
Coldfoot,United States,Alaska,Yukon-Koyukuk Census Area,Coldfoot,Coldfoot,,67.2540849,-150.1811041,,,,human,true,
Evansville Cemetery,United States,Alaska,Yukon-Koyukuk Census Area,Bettles,Bettles,,66.9024715,-151.5478013,,,,human,true,
Hudson Stuck Memorial Cemetery,United States,Alaska,Yukon-Koyukuk Census Area,Fort Yukon,Fort Yukon,,66.5679439,-145.276843,,,,human,true,
Old Cemetery,United States,Alaska,Yukon-Koyukuk Census Area,Old Rampart,Old Rampart,,67.5759483,-139.8283182,,,,human,true,
Brower Cemetery,United States,Alaska,North Slope Borough,Browerville,Browerville,,71.2965204,-156.7671671,,,,human,true,
Imaiqsaun Cemetery,United States,Alaska,North Slope Borough,Utqiagvik,Utqiagvik,,71.2697154,-156.7707863,,https://cityofbarrow.org/index.php/local-resources/90-cemetery,,human,true,
